new_cases,new_deaths,total_cases,total_deaths,weekly_cases,weekly_deaths,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,n_patiens_ICU_that_day,date
0.09190655686538139,0.012142919542238142,0.14901728705049982,0.30696001364404546,0.0954950840164427,0.044816053511705686,0.046239293570034874,0.15716119790251462,0.003156758794306275,0.0,0.4226925338036449,2021-02-19
0.09116227701615807,0.008648554206342274,0.14973520163813853,0.3084949687582368,0.09402469610647692,0.04615384615384615,0.046393084881589865,0.15769418797571963,0.003156758794306275,0.0,0.4226925338036449,2021-02-20
0.09377926100213681,0.006726653271599546,0.15047372530927808,0.30968882273594117,0.09395257898827696,0.04439799331103679,0.046411636825925355,0.15775848290935074,0.003156758794306275,0.0,0.4150499706055262,2021-02-21
0.08679263403039543,0.005940421071022975,0.15115722839969523,0.31074313533962816,0.09315528418151077,0.04188963210702341,0.048137063359930676,0.16373702719797317,0.0031580017239434066,0.0,0.4132863021751911,2021-02-22
0.08520803822237162,0.007338167205381323,0.15182825259551555,0.3120455214971239,0.09402469610647692,0.04197324414715719,0.04964069605555196,0.1689459119285456,0.0031602615960109187,0.0,0.4144620811287478,2021-02-23
0.055412835226044996,0.0021839783349349175,0.1522646357580834,0.31243313642494996,0.09326345985881071,0.042391304347826085,0.051017129091559144,0.17370655648553168,0.0031700920395045973,0.0,0.411522633744856,2021-02-24
0.061343064992437156,0.0019219009347427275,0.15274772023830907,0.31277423756143696,0.0943852816974767,0.04297658862876254,0.052390961984035214,0.17845979302780876,0.0031782840757493295,0.0,0.4144620811287478,2021-02-25
0.10736837050731075,0.011968201275443348,0.15359325988432443,0.31489836736592397,0.09696547192640849,0.04280936454849498,0.05364207767292323,0.18278922478830079,0.003184950698348491,0.0,0.42563198118753676,2021-02-26
0.11008139060286669,0.007862322005765704,0.15446016491048284,0.31629378110609796,0.10012259910093993,0.04205685618729097,0.0538023932710072,0.18334460475670836,0.0031851766855552424,0.0,0.43445032333921224,2021-02-27
0.10777652397301386,0.006639294138202149,0.1553089188172277,0.31747213048668926,0.10245839242930518,0.04197324414715719,0.053808040208491954,0.18336417518362616,0.0031851766855552424,0.0,0.4479717813051146,2021-02-28
0.10100597824782119,0.008386476806150083,0.15610435381069518,0.3189605718095415,0.10483024431677043,0.04431438127090301,0.05600299204737327,0.19094837901857847,0.0032084533678506193,0.0,0.45267489711934156,2021-03-01
0.09951741854937457,0.00768760373897091,0.15688806620620807,0.3203249763554894,0.10721812223050234,0.04464882943143812,0.058737082849840895,0.19973726978281306,0.003910087148011507,0.0,0.45326278659611996,2021-03-02
0.06583275311517131,0.0020966192015375207,0.1574065075544581,0.32069708668620245,0.10895694608043463,0.04456521739130435,0.06371455515843193,0.20846579075553845,0.012618843140980367,0.0,0.45502645502645506,2021-03-03
0.07298744327867278,0.001747182667947934,0.1579812930025544,0.32100717862846334,0.1109001017652668,0.04439799331103679,0.06867062015034349,0.216469818946462,0.021992171012202914,0.0,0.4626690182245738,2021-03-04
0.10964922810976928,0.011706123875251159,0.15884479469382276,0.3230847946416112,0.11128071988909989,0.04414715719063545,0.07342537341610382,0.22400448859350935,0.03113216709245481,0.0,0.4503233392122281,2021-03-05
0.12799212503901466,0.007862322005765704,0.15985274904375743,0.3244802083817852,0.11426957378783144,0.04414715719063545,0.07396459213869415,0.22453792093624922,0.032496790840422125,0.0,0.45326278659611996,2021-03-06
0.1208374348755132,0.006988730671791736,0.16080435929384584,0.3257205761508287,0.11644911336009679,0.044481605351170565,0.07409182370190985,0.2245973509049968,0.03288667526886969,0.0,0.46325690770135214,2021-03-07
0.12729586324457998,0.006027780204420372,0.16180683049312433,0.32679039335162874,0.12083623805059417,0.04222408026755853,0.07968805041190181,0.23215170154634568,0.044986821273554294,0.0,0.4885361552028219,2021-03-08
0.11399486206813762,0.007512885472176116,0.1627045546074537,0.3281237887033505,0.12325216151029271,0.04205685618729097,0.08569723734111748,0.23983994928937513,0.058412721226644995,0.0,0.5008818342151675,2021-03-09
0.08477587572927421,0.0016598235345505372,0.16337217546838398,0.3284183760484984,0.12641329519139083,0.04163879598662207,0.09210226820729371,0.24735073638153973,0.07342194404703652,0.0,0.5261610817166372,2021-03-10
0.0932750714268565,0.0020966192015375207,0.16410672858215178,0.32879048637921143,0.12979879324022212,0.04197324414715719,0.09875780615330187,0.2568300098896996,0.08730671102343561,0.0,0.5608465608465608,2021-03-11
0.13356221939449234,0.013628024809993885,0.1651585481373359,0.3312092035288463,0.13378927378061972,0.04381270903010033,0.1047322341085648,0.26519249753863183,0.09992046945226407,0.0,0.5802469135802469,2021-03-12
0.14340592062615545,0.007774962872368306,0.16628788809834882,0.3325891126719072,0.1363614509964182,0.043729096989966555,0.10553759267577532,0.2665354489812515,0.1014004031724762,0.0,0.5949441504997061,2021-03-13
0.1415092074620057,0.010745173407879794,0.16740229120067765,0.3344961781168116,0.1398110531503161,0.04732441471571906,0.10564274694667777,0.26668764498493713,0.10161729439415569,0.0,0.6002351557907113,2021-03-14
0.13759573599673477,0.00873591333973967,0.16848587521483552,0.336046637828116,0.14152984446741507,0.04991638795986622,0.11250991743395759,0.2754184878727206,0.11701645813979647,0.0,0.5896531452087007,2021-03-15
0.12295022928621162,0.008561195072944876,0.16945412399105303,0.3375660883451943,0.14302427141678084,0.05091973244147157,0.11905704694169922,0.28463427930548424,0.1307865366087693,0.0,0.6178718400940624,2021-03-16
0.10926508367146047,0.0014851052677557438,0.17031460049575245,0.33782966649611607,0.1471109081147784,0.05075250836120401,0.12491877542427922,0.29300135550084067,0.14299645589913332,0.0,0.6390358612580835,2021-03-17
0.10635999135675014,0.0023586966017297107,0.1711521990270244,0.33824829061816825,0.14929445419361043,0.05100334448160535,0.13026518098187387,0.3012349768640514,0.15351762929024707,0.0,0.6243386243386243,2021-03-18
0.15022448440613673,0.015025770944352233,0.17233523604963577,0.34091508132161186,0.15207496975087542,0.052341137123745815,0.13496692641356126,0.3089698840430092,0.16226525508277714,0.0,0.6443268665490888,2021-03-19
0.1580754363640729,0.008648554206342274,0.1735801003227496,0.3424500364358032,0.15452294526310728,0.05317725752508361,0.13551273322988378,0.31025224455935224,0.16288784983737678,0.0,0.6578483245149912,2021-03-20
0.1689275167462966,0.008124399405957893,0.17491042611643565,0.3438919639673163,0.15909837576223787,0.05066889632107023,0.1355769392281214,0.3104099136485318,0.16295412058575656,0.0,0.6649029982363316,2021-03-21
0.16446183765095676,0.008648554206342274,0.17620558411625792,0.34542691908150763,0.1635816566103352,0.05058528428093645,0.13986637846441807,0.318526775854538,0.1698511371422008,0.0,0.6825396825396826,2021-03-22
0.1477755636119181,0.006988730671791736,0.1773693355744924,0.34666728685055115,0.16772438440026602,0.04908026755852843,0.14371132077130083,0.32683851307434436,0.17497471909366474,0.0,0.6837154614932393,2021-03-23
0.11677990924587646,0.0021839783349349175,0.17828899229144649,0.3470549017783773,0.16897842095563195,0.04974916387959866,0.14720795550762003,0.335371219210508,0.17863887566392922,0.0,0.6807760141093474,2021-03-24
0.11584355717749875,0.0015724644011531406,0.17920127511613881,0.34733398452641207,0.17056099104946432,0.04899665551839465,0.15060300917641697,0.34408033560739115,0.18176297930685995,0.0,0.7107583774250441,2021-03-25
0.1675590021848215,0.010657814274482397,0.18052082368267305,0.3492255453742034,0.17345368879059592,0.044816053511705686,0.15407794946364223,0.35329303115341076,0.18465538956606897,0.0,0.7207524985302763,2021-03-26
0.18148423807351566,0.005503625404035992,0.18195003526233094,0.3502023349923252,0.17736003269309358,0.04180602006688963,0.15432842463987254,0.35400889967928273,0.1848109252611155,0.0,0.7436801881246325,2021-03-27
0.18227653597752755,0.0057657028042281825,0.18338548628928725,0.3512256384017861,0.1795876503441589,0.03954849498327759,0.15435066145019385,0.3540625248603852,0.18483487990503114,0.0,0.7713109935332157,2021-03-28
0.1759861708002209,0.008823272473137066,0.18477139988617736,0.35279160271020354,0.18151077349615777,0.03971571906354515,0.15860877134971074,0.3624294904883579,0.19136534521212487,0.0,0.7689594356261023,2021-03-29
0.17384936736212817,0.027605486153577358,0.18614048588277782,0.35769105539792545,0.18586183962755515,0.059448160535117055,0.16305658006439328,0.3698377263321255,0.19954743801975997,0.0,0.7619047619047619,2021-03-30
0.1202372091906557,0.003232287935703678,0.18708736927885225,0.3582647254911081,0.1864387765731548,0.060451505016722404,0.1675309325756143,0.3768706964755596,0.20820704179526045,0.0,0.8171663727219283,2021-03-31
0.14515857962593937,0.0024460557351271076,0.1882305116535859,0.3586988542102733,0.19133072109105187,0.061287625418060196,0.17237330908319307,0.38432857707461593,0.21773584886472783,0.0,0.8324514991181657,2021-04-01
0.18890302753835442,0.01686031274569756,0.1897181471488562,0.36169124145309084,0.1948925054288164,0.06722408026755852,0.17248672638691218,0.3844333396706872,0.21803047968552974,0.0,0.8442092886537331,2021-04-02
0.19396893231855178,0.008124399405957893,0.19124567729200426,0.3631331689846039,0.1969758888434818,0.0697324414715719,0.1725382507035103,0.38453732829507253,0.21810669387100662,0.0,0.8506760728982952,2021-04-03
0.19190415596264196,0.00899799073993186,0.1927569470573443,0.36473014248724744,0.19858249797671418,0.07282608695652174,0.17255634004562248,0.38457409195015824,0.2181331908709982,0.0,0.8300999412110524,2021-04-04
0.17543396317015197,0.010483096007687605,0.1941385119485416,0.36659069414081275,0.1984903483256809,0.07441471571906354,0.17710341681671063,0.3889978929726522,0.22971678661785117,0.0,0.8512639623750735,2021-04-05
0.1399006026265876,0.0028828514021140912,0.19524024708211302,0.3671023458455432,0.19282514804041764,0.05075250836120401,0.18093227970838258,0.39415055418860484,0.23801181653206022,0.0,0.8565549676660787,2021-04-06
0.12407865357374373,0.004979470603651612,0.19621738234387676,0.3679861078809867,0.19346618909108393,0.0524247491638796,0.1846560680881561,0.3993988561914722,0.24583696254663173,0.0,0.8824221046443269,2021-04-07
0.12585532160092194,0.005416266270638595,0.19720850909352175,0.3689473929019954,0.19024495781148584,0.055267558528428094,0.18847989021077385,0.4036449754283339,0.2550405740255841,0.0,0.9029982363315696,2021-04-08
0.19802645794818852,0.015986721411723595,0.1987679927698041,0.37178473417368246,0.19176743030681828,0.054431438127090295,0.19197505738141907,0.4075668005287554,0.26341159213806326,0.0,0.9359200470311582,2021-04-09
0.21970660968524167,0.011269328208264174,0.20049821041307034,0.37378482720126516,0.19606240534628236,0.05744147157190635,0.19239060179237305,0.4081860331612592,0.2642505131463255,0.0,0.9512051734273956,2021-04-10
0.1944971309212264,0.009172709006726653,0.20202990018775066,0.3754128098981348,0.1964951080554821,0.057608695652173914,0.1924298113187502,0.40824690050599505,0.26432717930621585,0.0,0.9976484420928865,2021-04-11
0.19152001152433315,0.011618764741853761,0.2035381447665218,0.37747492131416965,0.19917946745514717,0.05869565217391304,0.1962147110474053,0.4125715778689873,0.2733126566338516,0.0,0.9952968841857731,2021-04-12
0.15416196489880196,0.011968201275443348,0.20475218995146469,0.37959905111865666,0.20155933235574572,0.06739130434782609,0.1999712325224294,0.4167208953614053,0.2823768340062385,0.0,1.0,2021-04-13
0.1390122686129985,0.0030575696689088844,0.20584692934109547,0.3801417120176132,0.2040513794402109,0.06555183946488294,0.2036359035284219,0.42111185787093547,0.29086875527432954,0.0,0.9794238683127572,2021-04-14
0.13341816523012653,0.002620774001921901,0.20689761445131624,0.3806068499310045,0.20531342900871014,0.062876254180602,0.20694401988283498,0.42455890662567863,0.29906248642311234,0.0,0.9717813051146384,2021-04-15
0.17841108256704521,0.01904429108063248,0.20830262453842271,0.3839868521016481,0.20204011314374545,0.06580267558528428,0.21004579969384346,0.42779173107447116,0.3067443565486036,0.0,0.9429747207524986,2021-04-16
0.18278072555280786,0.013715383943391281,0.20974204612275074,0.386421073848396,0.1958781060442158,0.0681438127090301,0.21040163651438668,0.42822913564445336,0.3075576280088996,0.0,0.9312169312169313,2021-04-17
0.19296055316799118,0.011531405608456365,0.21126163515115534,0.38846768066731785,0.1956216896239493,0.07040133779264214,0.21044379712391265,0.42827756415852114,0.30765745785748194,0.0,0.9188712522045855,2021-04-18
